Month,Time_Index,Year,Month_Number,Quarter,Fiscal_Year_End,COVID_Shock_Flag,Inflation_YoY_pct,Industrial_Manufacturing_Growth_YoY_pct,Exchange_Rate_BDT_per_USD,Reserves_YoY_pct,Export_Growth_YoY_pct,Import_Growth_YoY_pct,Trade_Balance_USD_bn,Broad_Money_Growth_pct,Broad_Money_to_Reserves_pct,ADB_Policy_Rate_pct,Stock_Price_Index,Workers_Remittance_USD_mn,GDP_Growth_Annual_pct,GDP_Current_USD_bn,GDP_Per_Capita_Current_USD,GDP_Per_Capita_Real_2015_USD,Gross_Capital_Formation_pct_GDP,FDI_Net_Inflows_pct_GDP,Domestic_Credit_Private_Sector_pct_GDP,Unemployment_ILO_pct,Youth_Unemployment_pct,Labor_Force_Participation_pct,Employment_Rate_pct,Labor_Force_Total_mn,FX_Depreciation_YoY_pct,Remittance_YoY_pct,Stock_Return_MoM_pct,Export_Import_Growth_Spread_pp,Real_Policy_Rate_Proxy_pp,Money_Inflation_Gap_pp,Trade_Balance_MoM_Change_USD_bn,Industrial_3m_Mean,Inflation_3m_Mean,Export_Growth_3m_Mean
2012-08,80,2012,8,3,2013,0,4.968,2.561,81.511,8.004,-11.515,-1.277,-0.842,17.479,6.102,5.0,4264.382675,1227.53,6.52,133.310748,859.7,1050.4,28.3,1.2,43.0,4.1,8.5,57.6,55.3,59.869794,9.546017,12.595738,-3.36782,-10.238,0.032,12.511,0.029,8.547,5.24,-9.907333
2012-09,81,2012,9,3,2013,0,4.959,23.774,81.724,16.244,-11.68,-9.74,-0.997,18.241,6.258,5.0,4168.701965,1132.11,6.52,133.310748,859.7,1050.4,28.3,1.2,43.0,4.1,8.5,57.6,55.3,59.869794,9.429314,12.596225,-2.243718,-1.94,0.041,13.282,-0.155,13.222333,5.044,-9.621667
2012-10,82,2012,10,4,2013,0,5.86,14.11,81.318,25.502,-17.283,-11.771,-0.937,19.478,5.843,5.0,4119.960666,1125.05,6.52,133.310748,859.7,1050.4,28.3,1.2,43.0,4.1,8.5,57.6,55.3,59.869794,7.361834,12.595076,-1.16922,-5.512,-0.86,13.618,0.06,13.481667,5.262333,-13.492667
2012-11,83,2012,11,4,2013,0,6.548,8.339,81.418,36.952,3.708,-6.884,-1.057,18.563,6.136,5.0,4174.192372,1244.42,6.52,133.310748,859.7,1050.4,28.3,1.2,43.0,4.1,8.5,57.6,55.3,59.869794,6.434323,12.595796,1.316316,10.592,-1.548,12.015,-0.12,15.407667,5.789,-8.418333
2012-12,84,2012,12,4,2013,0,7.136,10.193,80.465,41.385,16.371,-11.076,-0.644,19.014,5.836,5.0,4310.904206,1145.42,6.52,133.310748,859.7,1050.4,28.3,1.2,43.0,4.1,8.5,57.6,55.3,59.869794,1.882803,12.595228,3.275169,27.447,-2.136,11.878,0.413,10.880667,6.514667,0.932
2013-01,85,2013,1,1,2013,0,6.615,11.966,79.549,50.015,18.129,0.668,-1.234,18.74,5.727,5.0,4127.038,1238.11,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.651804,12.595375,-4.265142,17.461,-1.615,12.125,-0.59,10.166,6.766333,12.736
2013-02,86,2013,2,1,2013,0,7.844,2.951,79.014,46.671,6.156,-11.732,-0.725,18.902,5.502,5.0,4169.006,1126.26,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.998136,12.595599,1.016904,17.888,-2.844,11.058,0.509,8.37,7.198333,13.552
2013-03,87,2013,3,1,2013,0,7.716,9.25,78.557,54.698,10.689,2.247,-0.838,18.106,5.55,5.0,3795.853,1219.93,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-3.915213,12.595758,-8.950647,8.442,-2.716,10.39,-0.113,8.055667,7.391667,11.658
2013-04,88,2013,4,2,2013,0,8.368,10.897,78.025,52.909,7.204,-2.186,-0.848,18.491,5.284,5.0,3529.38,1163.53,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.623076,12.595682,-7.020109,9.39,-3.368,10.123,-0.01,7.699333,7.976,8.016333
2013-05,89,2013,5,2,2013,0,7.978,13.566,77.842,58.712,19.597,-4.549,-0.705,18.119,5.458,5.0,3685.782,1335.09,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.87933,12.59551,4.43143,24.146,-2.978,10.141,0.143,11.237667,8.020667,12.496667
2013-06,90,2013,6,2,2013,0,8.051,11.385,77.755,53.02,18.84,14.775,-0.656,16.707,5.245,5.0,4095.935,1341.9,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.99609,12.597229,11.127978,4.065,-3.051,8.656,0.049,11.949333,8.132333,15.213667
2013-07,91,2013,7,3,2014,0,7.848,14.901,77.763,51.586,20.079,22.62,-1.118,17.387,5.275,5.0,4152.645,1143.1,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.906145,-1.609571,1.384543,-2.541,-2.848,9.539,-0.462,13.284,7.959,19.505333
2013-08,92,2013,8,3,2014,0,7.388,3.11,77.744,45.902,18.309,13.173,-0.867,16.283,5.101,5.0,4007.224,1207.76,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.621462,-1.610551,-3.501889,5.136,-2.388,8.895,0.251,9.798667,7.762333,19.076
2013-09,93,2013,9,3,2014,0,7.133,16.843,77.707,48.587,23.312,16.862,-1.037,16.904,5.176,4.5,4072.741,1113.88,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.915325,-1.610268,1.634972,6.45,-2.633,9.771,-0.17,11.618,7.456333,20.566667
2013-10,94,2013,10,4,2014,0,7.034,1.04,77.665,44.444,26.204,26.169,-1.182,16.177,4.915,4.0,3866.667,1106.94,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.49224,-1.609706,-5.059836,0.035,-3.034,9.143,-0.145,6.997667,7.185,22.608333
2013-11,95,2013,11,4,2014,0,7.146,12.096,77.668,50.4,21.364,14.578,-1.085,16.673,4.989,4.0,4239.296,1224.38,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-4.605861,-1.610389,9.636956,6.786,-3.146,9.527,0.097,9.993,7.104333,23.626667
2013-12,96,2013,12,4,2014,0,7.346,7.045,77.671,45.99,8.999,34.617,-1.361,15.561,4.789,4.0,4263.272,1126.98,6.01,149.998957,958.3,1103.2,28.4,1.7,41.79,4.4,9.7,57.2,54.6,60.484221,-3.472317,-1.60989,0.565566,-25.618,-3.346,8.215,-0.276,6.727,7.175333,18.855667
2014-01,97,2014,1,1,2014,0,7.497,4.8,77.672,42.261,8.463,8.512,-1.34,16.23,4.786,5.0,4521.055,1218.17,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-2.359552,-1.610519,6.0466,-0.049,-2.497,8.733,0.021,7.980333,7.329667,12.942
2014-02,98,2014,2,1,2014,0,7.441,8.127,77.68,41.225,21.419,16.99,-0.764,15.853,4.586,5.0,4765.174,1108.13,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-1.688308,-1.609753,5.399603,4.429,-2.441,8.412,0.576,6.657333,7.428,12.960333
2014-03,99,2014,3,1,2014,0,7.475,6.893,77.653,41.098,14.85,25.705,-1.279,15.3,4.586,5.0,4594.718,1200.29,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-1.150757,-1.609928,-3.57712,-10.855,-2.475,7.825,-0.515,6.606667,7.471,14.910667
2014-04,100,2014,4,2,2014,0,7.454,11.946,77.643,39.559,15.888,29.367,-1.366,15.118,4.379,4.5,4609.315,1144.8,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-0.489587,-1.609757,0.317691,-13.479,-2.954,7.664,-0.087,8.988667,7.456667,17.385667
2014-05,101,2014,5,2,2014,0,7.485,11.679,77.514,41.518,4.65,19.035,-1.163,15.253,4.456,4.5,4457.024,1313.59,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-0.421366,-1.610378,-3.303983,-14.385,-2.985,7.768,0.203,10.172667,7.471333,11.796
2014-06,102,2014,6,2,2014,0,6.966,8.822,77.549,41.481,9.992,9.821,-0.717,16.092,4.311,4.5,4394.926,1320.28,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-0.264935,-1.611148,-1.393262,0.171,-2.466,9.126,0.446,10.815667,7.301667,10.176667
2014-07,103,2014,7,3,2015,0,7.04,6.465,77.536,39.184,-3.925,-8.52,-0.914,16.509,4.425,4.5,4404.037,1139.24,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-0.291913,-0.337678,0.207307,4.595,-2.54,9.469,-0.197,8.988667,7.163667,3.572333
2014-08,104,2014,8,3,2015,0,6.91,15.651,77.455,37.601,35.335,28.933,-0.991,15.016,4.28,4.5,4535.412,1228.59,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-0.371733,1.72468,2.983058,6.402,-2.41,8.106,-0.077,10.312667,6.972,13.800667
2014-09,105,2014,9,3,2015,0,6.84,11.813,77.384,36.73,1.311,3.044,-1.111,15.681,4.399,4.5,4796.593,1438.31,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-0.415664,29.126118,5.758705,-1.733,-2.34,8.841,-0.12,11.309667,6.93,10.907
2014-10,106,2014,10,4,2015,0,6.598,3.725,77.369,29.897,1.224,4.577,-1.308,12.595,4.28,4.5,5212.552,1048.31,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-0.381124,-5.296583,8.671968,-3.353,-2.098,5.997,-0.197,10.396333,6.782667,12.623333
2014-11,107,2014,11,4,2015,0,6.213,14.615,77.476,31.572,1.315,-1.677,-0.999,12.837,4.273,4.0,4922.484,1932.5,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,-0.247206,57.834986,-5.564798,2.992,-2.213,6.624,0.309,10.051,6.550333,1.283333
2014-12,108,2014,12,4,2015,0,6.108,11.007,77.695,24.032,13.622,4.67,-1.236,13.347,4.37,4.0,4883.972,1047.75,6.06,172.886612,1094.5,1159.4,28.6,1.5,43.74,4.4,10.1,56.8,54.3,61.204476,0.0309,-7.030293,-0.782369,8.952,-2.108,7.239,-0.237,9.782333,6.306333,5.387
2015-01,109,2015,1,1,2015,0,6.041,11.015,77.852,22.221,5.625,-9.556,-0.86,12.965,4.417,4.0,4874.59,1188.54,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.231744,-2.432337,-0.192098,15.181,-2.041,6.924,0.376,12.212333,6.120667,6.854
2015-02,110,2015,2,1,2015,0,6.145,9.789,77.879,21.104,7.861,-0.464,-0.57,12.8,4.269,4.0,4752.252,1245.53,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.256179,12.399267,-2.509709,8.325,-2.145,6.655,0.29,10.603667,6.098,9.036
2015-03,111,2015,3,1,2015,0,6.271,8.343,77.823,20.239,12.153,-5.406,-0.791,12.532,4.287,4.0,4569.448,1385.41,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.218923,15.422939,-3.846682,17.559,-2.271,6.261,-0.221,9.715667,6.152333,8.546333
2015-04,112,2015,4,2,2015,0,6.324,9.841,77.806,18.865,0.237,-12.12,-0.915,12.117,4.123,4.0,4289.206,1251.49,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.209935,9.319532,-6.132951,12.357,-2.324,5.793,-0.124,9.324333,6.246667,6.750333
2015-05,113,2015,5,2,2015,0,6.19,11.889,77.781,17.554,4.064,-4.952,-0.893,12.635,4.26,4.0,4354.295,1305.91,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.344454,-0.584657,1.517507,9.016,-2.19,6.445,0.022,10.024333,6.261667,5.484667
2015-06,114,2015,6,2,2015,0,6.253,15.681,77.778,17.055,0.787,4.229,-0.834,12.416,4.131,4.0,4529.912,1341.58,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.295297,1.613294,4.03319,-3.442,-2.253,6.163,0.059,12.470333,6.255667,1.696
2015-07,115,2015,7,3,2016,0,6.357,2.692,77.777,20.002,4.962,-8.737,-0.524,12.577,4.14,4.0,4664.436,1296.23,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.310823,13.780239,2.969682,13.699,-2.357,6.22,0.31,10.087333,6.266667,3.271
2015-08,116,2015,8,3,2016,0,6.172,20.308,77.781,19.333,5.154,-11.512,-0.429,12.943,4.033,4.0,4819.195,1149.59,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.42089,-6.430135,3.31785,16.666,-2.172,6.771,0.095,12.893667,6.260667,3.634333
2015-09,117,2015,9,3,2016,0,6.242,2.306,77.769,21.525,-6.302,-13.893,-0.769,13.306,4.08,4.0,4803.106,1284.7,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.497519,-10.679895,-0.333852,7.591,-2.242,7.064,-0.34,8.435333,6.257,1.271333
2015-10,118,2015,10,4,2016,0,6.194,18.401,77.784,21.925,16.938,-1.086,-0.904,13.772,3.973,4.0,4712.09,1139.54,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,0.536391,8.702578,-1.89494,18.024,-2.194,7.578,-0.135,13.671667,6.202667,5.263333
2015-11,119,2015,11,4,2016,0,6.052,12.948,78.859,19.008,6.542,3.176,-0.953,13.808,4.052,4.0,4504.516,1172.09,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,1.785069,-39.348512,-4.405137,3.366,-2.052,7.756,-0.049,11.218333,6.162667,5.726
2015-12,120,2015,12,4,2016,0,6.098,17.205,78.802,24.044,6.512,0.924,-1.115,13.068,3.938,4.0,4582.33,1313.13,6.55,195.146609,1224.4,1224.4,28.9,1.5,44.41,4.4,10.6,56.5,54.0,61.920877,1.424802,25.328561,1.727466,5.588,-2.098,6.97,-0.162,16.184667,6.114667,9.997333
2016-01,121,2016,1,1,2016,0,6.068,13.292,78.459,24.108,0.922,3.981,-0.969,12.995,3.989,4.0,4650.408,1167.59,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.779685,-1.762667,1.485663,-3.059,-2.068,6.927,0.146,14.481667,6.072667,4.658667
2016-02,122,2016,2,1,2016,0,5.618,20.026,78.558,23.115,-0.383,1.078,-0.613,13.111,3.885,4.0,4574.448,1137.39,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.871865,-8.682248,-1.633405,-1.461,-1.618,7.493,0.356,16.841,5.928,2.350333
2016-03,123,2016,3,1,2016,0,5.65,19.32,78.378,23.897,0.347,-1.141,-0.742,13.548,3.899,4.0,4428.807,1288.15,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.713157,-7.020304,-3.183794,1.488,-1.65,7.898,-0.129,17.546,5.778667,0.295333
2016-04,124,2016,4,2,2016,0,5.607,16.473,78.36,22.12,3.128,0.982,-0.874,14.066,3.822,4.0,4367.209,1191.51,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.712027,-4.792687,-1.390849,2.146,-1.607,8.459,-0.132,18.606333,5.625,1.030667
2016-05,125,2016,5,2,2016,0,5.451,9.036,78.372,22.728,3.05,9.619,-1.14,14.023,3.928,4.0,4329.803,1201.32,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.759826,-8.008975,-0.85652,-6.569,-1.451,8.572,-0.266,14.943,5.569333,2.175
2016-06,126,2016,6,2,2016,0,5.531,15.599,78.325,21.477,6.414,4.115,-0.81,16.349,3.926,4.0,4408.613,1465.59,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.703284,9.243578,1.820175,2.299,-1.531,10.818,0.33,13.702667,5.529667,4.197333
2016-07,127,2016,7,3,2017,0,5.399,0.729,78.352,18.601,-2.227,2.669,-0.654,13.499,3.931,4.0,4532.83,1005.51,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.739293,-22.428118,2.817598,-4.896,-1.399,8.1,0.156,8.454667,5.460333,2.412333
2016-08,128,2016,8,3,2017,0,5.367,20.573,78.303,19.852,-1.402,6.393,-0.676,14.59,3.826,4.0,4563.303,1183.61,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.671115,2.959316,0.672273,-7.795,-1.367,9.223,-0.022,12.300333,5.432333,0.928333
2016-09,129,2016,9,3,2017,0,5.527,4.675,78.317,19.732,2.852,3.422,-0.809,13.397,3.835,4.0,4618.275,1056.64,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.704651,-17.752004,1.204654,-0.57,-1.527,7.87,-0.133,8.659,5.431,-0.259
2016-10,130,2016,10,4,2017,0,5.569,16.205,78.344,18.776,-1.977,4.643,-1.114,13.772,3.777,4.0,4689.24,1010.99,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.719942,-11.280868,1.536613,-6.62,-1.569,8.203,-0.305,13.817667,5.487667,-0.175667
2016-11,131,2016,11,4,2017,0,5.379,13.218,78.662,19.62,2.734,18.195,-1.505,13.759,3.852,4.0,4698.921,951.37,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,-0.249813,-18.831318,0.206451,-15.461,-1.379,8.38,-0.391,11.366,5.491667,1.203
2016-12,132,2016,12,4,2017,0,5.026,9.624,78.916,17.587,-2.002,0.022,-1.166,13.833,3.81,4.0,4911.341,958.73,7.11,265.224516,1649.3,1299.8,30.2,0.9,37.8,4.3,11.0,56.1,53.6,62.629015,0.144666,-26.98895,4.520612,-2.024,-1.026,8.807,0.339,13.015667,5.324667,-0.415
2017-01,133,2017,1,1,2017,0,5.146,15.086,78.926,17.741,10.158,21.059,-1.442,14.03,3.846,4.0,5395.187,1009.47,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,0.595215,-13.542425,9.851607,-10.901,-1.146,8.884,-0.276,12.642667,5.183667,3.63
2017-02,134,2017,2,1,2017,0,5.31,8.322,79.638,16.179,-2.026,12.275,-1.039,13.355,3.757,4.0,5528.027,940.75,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,1.37478,-17.288705,2.462195,-14.301,-1.31,8.045,0.403,11.010667,5.160667,2.043333
2017-03,135,2017,3,1,2017,0,5.393,13.231,80.002,14.051,1.32,14.664,-1.209,13.085,3.811,4.0,5673.848,1077.52,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,2.07201,-16.351357,2.637849,-13.344,-1.393,7.692,-0.17,12.213,5.283,3.150667
2017-04,136,2017,4,2,2017,0,5.466,14.621,80.764,11.766,3.767,18.492,-1.388,12.752,3.786,4.5,5614.984,1092.64,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,3.067892,-8.297874,-1.037462,-14.725,-0.966,7.286,-0.179,12.058,5.389667,1.020333
2017-05,137,2017,5,2,2017,0,5.76,16.372,81.069,12.016,6.498,7.699,-1.258,11.687,3.815,3.0,5450.688,1267.61,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,3.44128,5.518097,-2.926028,-1.201,-2.76,5.927,0.13,14.741333,5.539667,3.861667
2017-06,138,2017,6,2,2017,0,5.944,2.147,80.742,11.256,-14.709,-6.184,-0.99,10.88,3.807,2.5,5511.671,1214.61,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,3.08586,-17.124844,1.118813,-8.525,-3.444,4.936,0.268,11.046667,5.723333,-1.481333
2017-07,139,2017,7,3,2018,0,5.568,26.687,80.973,10.075,23.569,34.1,-1.122,10.543,3.839,2.0,5790.256,1115.57,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,3.34516,10.945689,5.054456,-10.531,-3.568,4.975,-0.132,15.068667,5.757333,5.119333
2017-08,140,2017,8,3,2018,0,5.892,16.604,80.918,7.888,6.88,16.867,-1.069,11.732,3.85,2.0,5894.812,1418.58,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,3.339591,19.851978,1.805723,-9.987,-3.892,5.84,0.053,15.146,5.801333,5.246667
2017-09,141,2017,9,3,2018,0,6.119,8.413,81.377,4.676,-1.473,20.543,-1.499,10.432,3.929,2.0,6132.356,856.87,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,3.907198,-18.906155,4.029713,-22.016,-4.119,4.313,-0.43,17.234667,5.859667,9.658667
2017-10,142,2017,10,4,2018,0,6.043,19.733,81.7,4.929,11.187,22.672,-1.65,10.715,3.866,2.0,6066.021,1162.77,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,4.283672,15.013007,-1.081721,-11.485,-4.043,4.672,-0.151,14.916667,6.018,5.531333
2017-11,143,2017,11,4,2018,0,5.913,20.93,82.507,3.893,6.639,10.694,-1.768,10.828,3.97,2.0,6216.228,1214.74,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,4.888002,27.683236,2.476203,-4.055,-3.913,4.915,-0.118,16.358667,6.025,5.451
2017-12,144,2017,12,4,2018,0,5.831,14.427,82.605,3.377,-1.866,14.14,-1.73,10.685,3.894,2.0,6225.557,1163.82,6.59,293.732447,1811.1,1373.8,30.9,0.6,40.45,4.4,12.1,58.3,55.8,66.147765,4.674591,21.391841,0.150075,-16.006,-3.831,4.854,0.038,18.363333,5.929,5.32
2018-01,145,2018,1,1,2018,0,5.885,13.296,82.864,2.91,6.068,21.453,-2.17,10.139,3.919,2.0,6189.946,1379.79,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,4.989484,36.684597,-0.572013,-15.385,-3.885,4.254,-0.44,16.217667,5.876333,3.613667
2018-02,146,2018,2,1,2018,0,5.721,16.608,83.132,2.448,6.187,26.761,-1.813,9.778,3.847,2.0,5955.441,1149.08,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,4.387353,22.145097,-3.788482,-20.574,-3.721,4.057,0.357,14.777,5.812333,3.463
2018-03,147,2018,3,1,2018,0,5.678,13.492,83.3,0.521,2.738,13.584,-1.668,9.255,3.971,2.0,5693.466,1299.77,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,4.122397,20.626067,-4.398919,-10.846,-3.678,3.577,0.145,14.465333,5.761333,4.997667
2018-04,148,2018,4,2,2018,0,5.633,14.154,83.416,1.143,12.073,25.894,-2.09,9.081,3.929,2.0,5813.291,1331.33,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,3.283641,21.845256,2.104606,-13.821,-3.633,3.448,-0.422,14.751333,5.677333,6.999333
2018-05,149,2018,5,2,2018,0,5.571,14.2,83.956,-0.317,8.664,37.809,-2.516,10.201,4.071,2.0,5540.773,1504.98,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,3.561164,18.725791,-4.687844,-29.145,-3.571,4.63,-0.426,13.948667,5.627333,7.825
2018-06,150,2018,6,2,2018,0,5.542,3.683,83.961,-2.233,9.804,16.485,-1.308,9.242,4.095,2.0,5376.755,1384.37,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,3.986773,13.976503,-2.960201,-6.681,-3.542,3.7,1.208,10.679,5.582,10.180333
2018-07,151,2018,7,3,2019,0,5.511,26.326,83.886,-3.247,10.048,14.306,-1.405,9.565,4.185,2.0,5334.234,1318.18,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,3.597495,18.162016,-0.79083,-4.258,-3.511,4.054,-0.097,14.736333,5.541333,9.505333
2018-08,152,2018,8,3,2019,0,5.481,9.73,83.953,-2.429,-13.642,-2.006,-1.394,9.0,4.144,2.0,5471.957,1411.05,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,3.750711,-0.530813,2.58187,-11.636,-3.481,3.519,0.011,13.246333,5.511333,2.07
2018-09,153,2018,9,3,2019,0,5.418,25.982,83.834,-3.108,27.882,23.476,-1.748,8.768,4.251,2.0,5489.536,1139.66,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,3.019281,33.002673,0.321256,4.406,-3.418,3.35,-0.354,20.679333,5.47,8.096
2018-10,154,2018,10,4,2019,0,5.397,20.569,84.508,-4.667,9.814,15.589,-2.066,8.963,4.26,2.0,5360.193,1239.11,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,3.436965,6.565357,-2.356174,-5.775,-3.397,3.566,-0.318,18.760333,5.432,8.018
2018-11,155,2018,11,4,2019,0,5.371,16.934,83.818,-5.339,0.386,0.288,-1.77,8.76,4.421,2.0,5263.996,1180.44,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,1.588956,-2.82365,-1.794656,0.098,-3.371,3.389,0.296,21.161667,5.395333,12.694
2018-12,156,2018,12,4,2019,0,5.346,9.531,83.773,-4.251,11.424,8.059,-1.787,9.409,4.378,2.0,5296.864,1206.91,7.32,321.362752,1965.2,1462.3,31.8,0.8,40.02,4.4,11.9,58.9,56.3,67.683856,1.413958,3.702463,0.624393,3.365,-3.346,4.063,-0.017,15.678,5.371333,7.208
2019-01,157,2019,1,1,2019,0,5.421,12.128,83.763,-4.934,12.331,9.678,-2.304,10.161,4.481,2.0,5792.863,1597.21,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,1.08491,15.75747,9.364012,2.653,-3.421,4.74,-0.517,12.864333,5.379333,8.047
